CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,30,M,II,-9,3,1,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,39,M,II,-9,4,1,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,46,F,II,-9,5,1,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,53,F,II,-9,6,1,1230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,31,M,II,-9,2,1,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,30,F,II,-9,2,1,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,27,F,II,-9,-9,1,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,29,F,II,-9,2,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,38,F,II,-9,4,1,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,40,F,II,-9,4,1,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,48,F,III,-9,5,1,1150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,32,M,II,-9,3,1,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
